host_guid,host_taxon,host_collection,host_group,parasite_record_count,parasite_taxon_count,latitude,longitude,mappable,min_year,max_year,host_url
MSB:Mamm:350506,Peromyscus maniculatus,MSB:Mamm,Mammal,1,1,36.74352203,-105.452147,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350506
MSB:Mamm:350516,Peromyscus maniculatus,MSB:Mamm,Mammal,1,1,36.74297696,-105.452801,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350516
MSB:Mamm:350443,Peromyscus maniculatus,MSB:Mamm,Mammal,1,1,36.73982402,-105.456992,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350443
MSB:Mamm:350279,Microtus montanus,MSB:Mamm,Mammal,1,1,36.74340896,-105.452189,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350279
MSB:Mamm:350460,Callospermophilus lateralis,MSB:Mamm,Mammal,1,1,36.74287302,-105.45299,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350460
MSB:Mamm:350470,Peromyscus maniculatus,MSB:Mamm,Mammal,1,1,36.74491402,-105.450139,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350470
MSB:Mamm:350472,Peromyscus maniculatus,MSB:Mamm,Mammal,1,1,36.744781,-105.450297,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350472
MSB:Mamm:350533,Peromyscus maniculatus,MSB:Mamm,Mammal,1,1,36.831544,-105.324984,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350533
MSB:Mamm:350557,Microtus montanus,MSB:Mamm,Mammal,1,1,36.83257003,-105.316409,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350557
MSB:Mamm:350360,Peromyscus maniculatus,MSB:Mamm,Mammal,1,1,36.74480698,-105.450023,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350360
MSB:Mamm:350375,Microtus montanus,MSB:Mamm,Mammal,1,1,36.74028796,-105.456363,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350375
MSB:Mamm:350363,Peromyscus maniculatus,MSB:Mamm,Mammal,1,1,36.74085701,-105.455839,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350363
MSB:Mamm:350278,Peromyscus maniculatus,MSB:Mamm,Mammal,1,1,36.74284997,-105.453118,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350278
MSB:Mamm:350362,Peromyscus maniculatus,MSB:Mamm,Mammal,1,1,36.74274998,-105.453237,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350362
MSB:Mamm:350391,Neotamias quadrivittatus,MSB:Mamm,Mammal,1,1,36.74313404,-105.452744,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350391
MSB:Mamm:350413,Callospermophilus lateralis,MSB:Mamm,Mammal,1,1,36.74484503,-105.450178,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350413
MSB:Mamm:350489,Microtus longicaudus,MSB:Mamm,Mammal,1,1,36.74279298,-105.453382,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350489
MSB:Mamm:350466,Neotamias quadrivittatus,MSB:Mamm,Mammal,1,1,36.74285701,-105.453318,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350466
MSB:Mamm:350513,Peromyscus maniculatus,MSB:Mamm,Mammal,1,1,36.74420298,-105.451008,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350513
MSB:Mamm:350534,Peromyscus maniculatus,MSB:Mamm,Mammal,1,1,36.83160402,-105.324317,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350534
MSB:Mamm:350540,Peromyscus maniculatus,MSB:Mamm,Mammal,1,1,36.83196997,-105.320857,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350540
MSB:Mamm:350587,Microtus longicaudus,MSB:Mamm,Mammal,2,2,36.83389597,-105.312605,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350587
MSB:Mamm:350599,Peromyscus maniculatus,MSB:Mamm,Mammal,1,1,36.83278503,-105.315684,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350599
MSB:Mamm:350559,Microtus montanus,MSB:Mamm,Mammal,1,1,36.83478101,-105.311877,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350559
MSB:Mamm:350605,Microtus longicaudus,MSB:Mamm,Mammal,2,2,36.83370704,-105.314349,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350605
MSB:Mamm:350584,Zapus princeps,MSB:Mamm,Mammal,1,1,36.83156898,-105.322888,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350584
MSB:Mamm:350585,Microtus longicaudus,MSB:Mamm,Mammal,1,1,36.83136304,-105.323959,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350585
MSB:Mamm:350572,Peromyscus maniculatus,MSB:Mamm,Mammal,2,2,36.83174802,-105.32216,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350572
MSB:Mamm:350575,Peromyscus maniculatus,MSB:Mamm,Mammal,1,1,36.83201901,-105.321125,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350575
MSB:Mamm:350591,Neotamias quadrivittatus,MSB:Mamm,Mammal,1,1,36.83159002,-105.32427,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350591
MSB:Mamm:350596,Neotamias quadrivittatus,MSB:Mamm,Mammal,1,1,36.83143898,-105.323209,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350596
MSB:Mamm:350602,Peromyscus maniculatus,MSB:Mamm,Mammal,1,1,36.83182999,-105.321732,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350602
MSB:Mamm:350606,Microtus longicaudus,MSB:Mamm,Mammal,4,4,36.83254598,-105.316951,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350606
MSB:Mamm:350633,Microtus longicaudus,MSB:Mamm,Mammal,2,2,36.83393796,-105.312867,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350633
MSB:Host:6889,Alopex,MSB:Host,Host collection,3,3,60.082924,-166.39397,True,1955.0,1955.0,https://arctos.database.museum/guid/MSB:Host:6889
MSB:Mamm:350610,Neotoma mexicana,MSB:Mamm,Mammal,1,1,36.83287899,-105.315107,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350610
MSB:Mamm:350613,Callospermophilus lateralis,MSB:Mamm,Mammal,1,1,36.83411599,-105.312288,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350613
MSB:Mamm:350644,Microtus longicaudus,MSB:Mamm,Mammal,2,1,36.83285602,-105.315399,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350644
MSB:Mamm:350352,Microtus longicaudus,MSB:Mamm,Mammal,2,2,36.74450004,-105.450621,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350352
MSB:Mamm:350356,Microtus longicaudus,MSB:Mamm,Mammal,1,1,36.74469902,-105.450392,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350356
MSB:Mamm:350333,Neotamias quadrivittatus,MSB:Mamm,Mammal,1,1,36.74292097,-105.453016,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350333
MSB:Mamm:350481,Microtus longicaudus,MSB:Mamm,Mammal,1,1,36.74322699,-105.452608,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350481
MSB:Mamm:350468,Neotamias quadrivittatus,MSB:Mamm,Mammal,1,1,36.743272,-105.452439,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350468
MSB:Mamm:350751,Callospermophilus lateralis,MSB:Mamm,Mammal,1,1,36.73945497,-105.456697,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350751
MSB:Mamm:350338,Neotoma mexicana,MSB:Mamm,Mammal,1,1,36.74080697,-105.455884,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350338
MSB:Mamm:350334,Neotamias quadrivittatus,MSB:Mamm,Mammal,1,1,36.74034898,-105.456429,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350334
MSB:Mamm:350336,Neotamias minimus,MSB:Mamm,Mammal,1,1,36.74297302,-105.452817,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350336
MSB:Mamm:350442,Peromyscus maniculatus,MSB:Mamm,Mammal,1,1,36.74174298,-105.454749,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350442
MSB:Mamm:350453,Microtus longicaudus,MSB:Mamm,Mammal,1,1,36.74481302,-105.450304,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350453
MSB:Mamm:350474,Peromyscus maniculatus,MSB:Mamm,Mammal,1,1,36.74446198,-105.450581,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350474
MSB:Mamm:350621,Zapus princeps,MSB:Mamm,Mammal,1,1,36.83161701,-105.322728,True,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Mamm:350621
MSB:Host:25606,Planorbella cf. trivolvis,MSB:Host,Host collection,1,1,,,False,2021.0,2021.0,https://arctos.database.museum/guid/MSB:Host:25606
MSB:Host:25607,Pandion haliaetus,MSB:Host,Host collection,5,2,,,False,2021.0,2021.0,https://arctos.database.museum/guid/MSB:Host:25607
MSB:Host:25604,Trachemys scripta elegans,MSB:Host,Host collection,6,3,36.135929,-97.123183,True,2021.0,2021.0,https://arctos.database.museum/guid/MSB:Host:25604
MSB:Host:25605,Trachemys scripta elegans,MSB:Host,Host collection,1,1,36.112454,-97.264254,True,2021.0,2021.0,https://arctos.database.museum/guid/MSB:Host:25605
MSB:Host:25609,Pandion haliaetus,MSB:Host,Host collection,6,1,,,False,2022.0,2022.0,https://arctos.database.museum/guid/MSB:Host:25609
MSB:Host:6890,Alopex,MSB:Host,Host collection,4,4,60.082924,-166.39397,True,1955.0,1955.0,https://arctos.database.museum/guid/MSB:Host:6890
MSB:Host:25608,Pandion haliaetus,MSB:Host,Host collection,2,1,,,False,2022.0,2022.0,https://arctos.database.museum/guid/MSB:Host:25608
MSB:Host:25610,Pandion haliaetus,MSB:Host,Host collection,1,1,,,False,2022.0,2022.0,https://arctos.database.museum/guid/MSB:Host:25610
MSB:Host:6891,Alopex,MSB:Host,Host collection,2,2,60.359168,-166.185,True,1956.0,1956.0,https://arctos.database.museum/guid/MSB:Host:6891
MSB:Host:10129,Thalarctos,MSB:Host,Host collection,1,1,68.86689,-168.412778,True,1956.0,1956.0,https://arctos.database.museum/guid/MSB:Host:10129
MSB:Host:7187,Alopex,MSB:Host,Host collection,3,3,,,False,1955.0,1955.0,https://arctos.database.museum/guid/MSB:Host:7187
MSB:Host:7188,Alopex,MSB:Host,Host collection,3,3,,,False,1955.0,1955.0,https://arctos.database.museum/guid/MSB:Host:7188
MSB:Host:7189,Alopex,MSB:Host,Host collection,1,1,,,False,1955.0,1955.0,https://arctos.database.museum/guid/MSB:Host:7189
MSB:Host:7190,Alopex,MSB:Host,Host collection,1,1,,,False,1955.0,1955.0,https://arctos.database.museum/guid/MSB:Host:7190
MSB:Host:6796,Alopex,MSB:Host,Host collection,3,3,,,False,1956.0,1956.0,https://arctos.database.museum/guid/MSB:Host:6796
MSB:Host:6797,Alopex,MSB:Host,Host collection,3,3,63.77972,-171.74111000000002,True,1956.0,1956.0,https://arctos.database.museum/guid/MSB:Host:6797
MSB:Host:6798,Alopex,MSB:Host,Host collection,4,4,63.77972,-171.74111,True,1956.0,1956.0,https://arctos.database.museum/guid/MSB:Host:6798
MSB:Host:6799,Alopex,MSB:Host,Host collection,2,2,63.77972,-171.74111,True,1956.0,1956.0,https://arctos.database.museum/guid/MSB:Host:6799
MSB:Host:7096,Alopex,MSB:Host,Host collection,3,3,63.77972,-171.74111000000002,True,1955.0,1955.0,https://arctos.database.museum/guid/MSB:Host:7096
UAM:Mamm:56317,Microtus miurus,UAM:Mamm,Mammal,1,1,68.1488888889,-158.9880555556,True,2001.0,2001.0,https://arctos.database.museum/guid/UAM:Mamm:56317
UAM:Mamm:57919,Urocitellus parryii,UAM:Mamm,Mammal,17,2,62.0311833333,-141.1294833333,True,2001.0,2001.0,https://arctos.database.museum/guid/UAM:Mamm:57919
UAM:Mamm:65148,Microtus pennsylvanicus,UAM:Mamm,Mammal,1,1,63.9294444444,-151.4998888889,True,2002.0,2002.0,https://arctos.database.museum/guid/UAM:Mamm:65148
MSB:Mamm:144722,Myodes rufocanus,MSB:Mamm,Mammal,1,1,63.123,144.5184,True,2004.0,2004.0,https://arctos.database.museum/guid/MSB:Mamm:144722
MSB:Mamm:157793,Microtus sp.,MSB:Mamm,Mammal,1,1,33.38895,-108.6088666667,True,2006.0,2006.0,https://arctos.database.museum/guid/MSB:Mamm:157793
UAM:Mamm:54751,Myodes rutilus,UAM:Mamm,Mammal,1,1,67.1230555556,-159.0536111111,True,2000.0,2000.0,https://arctos.database.museum/guid/UAM:Mamm:54751
UAM:Mamm:54985,Myodes rutilus,UAM:Mamm,Mammal,1,1,67.1283333333,-159.0372222222,True,2000.0,2000.0,https://arctos.database.museum/guid/UAM:Mamm:54985
UAM:Mamm:56539,Myodes rutilus,UAM:Mamm,Mammal,4,1,67.1058333333,-158.2697222222,True,2001.0,2001.0,https://arctos.database.museum/guid/UAM:Mamm:56539
UAM:Mamm:83116,Myodes rutilus,UAM:Mamm,Mammal,2,1,67.94472222,-162.23194444,True,2000.0,2000.0,https://arctos.database.museum/guid/UAM:Mamm:83116
UAM:Mamm:98637,Sorex cinereus,UAM:Mamm,Mammal,1,1,60.8033333333,-148.9366666667,True,2003.0,2003.0,https://arctos.database.museum/guid/UAM:Mamm:98637
MSB:Mamm:144718,Microtus hyperboreus,MSB:Mamm,Mammal,1,1,63.123,144.5184,True,2004.0,2004.0,https://arctos.database.museum/guid/MSB:Mamm:144718
MSB:Host:7097,Alopex,MSB:Host,Host collection,4,4,63.77972,-171.74111,True,1955.0,1955.0,https://arctos.database.museum/guid/MSB:Host:7097
UAM:Mamm:98722,Microtus oeconomus,UAM:Mamm,Mammal,1,1,60.4933333333,-150.9102777778,True,2003.0,2003.0,https://arctos.database.museum/guid/UAM:Mamm:98722
UAM:Mamm:98574,Tamiasciurus hudsonicus,UAM:Mamm,Mammal,9,2,60.53694444440001,-150.4594444444,True,2003.0,2003.0,https://arctos.database.museum/guid/UAM:Mamm:98574
UAM:Mamm:64905,Sorex cinereus,UAM:Mamm,Mammal,5,1,63.9297222222,-151.5016666667,True,2002.0,2002.0,https://arctos.database.museum/guid/UAM:Mamm:64905
MSB:Mamm:149125,Peromyscus keeni,MSB:Mamm,Mammal,1,1,58.5284,-134.8271666667,True,2006.0,2006.0,https://arctos.database.museum/guid/MSB:Mamm:149125
MSB:Mamm:157247,Chaetodipus intermedius,MSB:Mamm,Mammal,1,1,32.9269833333,-107.54295,True,2006.0,2006.0,https://arctos.database.museum/guid/MSB:Mamm:157247
UAM:Mamm:57553,Myodes rutilus,UAM:Mamm,Mammal,2,1,62.0311833333,-141.1294833333,True,2001.0,2001.0,https://arctos.database.museum/guid/UAM:Mamm:57553
UAM:Mamm:66096,Myodes rutilus,UAM:Mamm,Mammal,1,1,61.4569444444,-143.7961111111,True,2002.0,2002.0,https://arctos.database.museum/guid/UAM:Mamm:66096
UAM:Mamm:64679,Microtus pennsylvanicus,UAM:Mamm,Mammal,1,1,61.4569444444,-143.7961111111,True,2002.0,2002.0,https://arctos.database.museum/guid/UAM:Mamm:64679
UAM:Mamm:64833,Microtus pennsylvanicus,UAM:Mamm,Mammal,1,1,61.4569444444,-143.7961111111,True,2002.0,2002.0,https://arctos.database.museum/guid/UAM:Mamm:64833
UAM:Mamm:57563,Microtus oeconomus,UAM:Mamm,Mammal,1,1,62.0311833333,-141.1294833333,True,2001.0,2001.0,https://arctos.database.museum/guid/UAM:Mamm:57563
UAM:Mamm:56492,Urocitellus parryii,UAM:Mamm,Mammal,8,1,67.4733333333,-162.2233333333,True,2001.0,2001.0,https://arctos.database.museum/guid/UAM:Mamm:56492
UAM:Mamm:56636,Microtus oeconomus,UAM:Mamm,Mammal,2,1,67.4736111111,-162.2163888889,True,2001.0,2001.0,https://arctos.database.museum/guid/UAM:Mamm:56636
UAM:Mamm:93555,Myodes rutilus,UAM:Mamm,Mammal,1,1,59.6263888889,-150.6680555556,True,2003.0,2003.0,https://arctos.database.museum/guid/UAM:Mamm:93555
UAM:Mamm:98708,Microtus oeconomus,UAM:Mamm,Mammal,4,2,60.4933333333,-150.9102777778,True,2003.0,2003.0,https://arctos.database.museum/guid/UAM:Mamm:98708
UAM:Mamm:93576,Myodes rutilus,UAM:Mamm,Mammal,2,1,59.6269444444,-150.6733333333,True,2003.0,2003.0,https://arctos.database.museum/guid/UAM:Mamm:93576
UAM:Mamm:56067,Ochotona collaris,UAM:Mamm,Mammal,2,2,61.788,-141.2064,True,2001.0,2001.0,https://arctos.database.museum/guid/UAM:Mamm:56067
MSB:Mamm:148927,Peromyscus keeni,MSB:Mamm,Mammal,1,1,56.6443,-133.7203,True,2005.0,2005.0,https://arctos.database.museum/guid/MSB:Mamm:148927
MSB:Mamm:149442,Sorex monticolus,MSB:Mamm,Mammal,1,1,58.3620333333,-134.6047833333,True,2006.0,2006.0,https://arctos.database.museum/guid/MSB:Mamm:149442
MSB:Mamm:247102,Urocitellus parryii,MSB:Mamm,Mammal,2,1,58.7734,-155.0277,True,2004.0,2004.0,https://arctos.database.museum/guid/MSB:Mamm:247102
MSB:Mamm:227320,Chaetodipus intermedius,MSB:Mamm,Mammal,1,1,32.9269833333,-107.54295,True,2006.0,2006.0,https://arctos.database.museum/guid/MSB:Mamm:227320
MSB:Host:6892,Alopex,MSB:Host,Host collection,2,2,,,False,1956.0,1956.0,https://arctos.database.museum/guid/MSB:Host:6892
UAM:Mamm:83089,Myodes rutilus,UAM:Mamm,Mammal,1,1,67.94472222,-162.23194444,True,2000.0,2000.0,https://arctos.database.museum/guid/UAM:Mamm:83089
UAM:Mamm:82875,Myodes rutilus,UAM:Mamm,Mammal,1,1,67.94472222,-162.23194444,True,2000.0,2000.0,https://arctos.database.museum/guid/UAM:Mamm:82875
UAM:Mamm:56667,Myodes rutilus,UAM:Mamm,Mammal,2,2,67.4736111111,-162.2163888889,True,2001.0,2001.0,https://arctos.database.museum/guid/UAM:Mamm:56667
UAM:Mamm:56256,Lemmus trimucronatus,UAM:Mamm,Mammal,5,1,68.1475,-158.9805555556,True,2001.0,2001.0,https://arctos.database.museum/guid/UAM:Mamm:56256
MSB:Mamm:149349,Peromyscus keeni,MSB:Mamm,Mammal,1,1,56.6445,-133.721,True,2005.0,2005.0,https://arctos.database.museum/guid/MSB:Mamm:149349
MSB:Mamm:144690,Myodes rufocanus,MSB:Mamm,Mammal,1,1,63.123,144.5184,True,2004.0,2004.0,https://arctos.database.museum/guid/MSB:Mamm:144690
MSB:Host:390,,MSB:Host,Host collection,3,3,66.898306,-162.596601,True,,,https://arctos.database.museum/guid/MSB:Host:390
MSB:Mamm:144889,Myodes rutilus,MSB:Mamm,Mammal,1,1,63.8725,145.492,True,2004.0,2004.0,https://arctos.database.museum/guid/MSB:Mamm:144889
MSB:Mamm:144769,Myodes rufocanus,MSB:Mamm,Mammal,1,1,63.123,144.5184,True,2004.0,2004.0,https://arctos.database.museum/guid/MSB:Mamm:144769
UAM:Mamm:84907,Phoca vitulina,UAM:Mamm,Mammal,1,1,60.8444444444,-146.7666666667,True,2001.0,2001.0,https://arctos.database.museum/guid/UAM:Mamm:84907
UAM:Mamm:56442,Microtus oeconomus,UAM:Mamm,Mammal,5,3,68.2097222222,-159.8313888889,True,2001.0,2001.0,https://arctos.database.museum/guid/UAM:Mamm:56442
MSB:Host:6916,Alopex,MSB:Host,Host collection,4,4,,,False,1955.0,1955.0,https://arctos.database.museum/guid/MSB:Host:6916
UAM:Mamm:93381,Myodes rutilus,UAM:Mamm,Mammal,1,1,67.0048888889,-158.4789444444,True,2003.0,2003.0,https://arctos.database.museum/guid/UAM:Mamm:93381
UAM:Mamm:65056,Sorex monticolus,UAM:Mamm,Mammal,2,1,63.9302777778,-151.5017222222,True,2002.0,2002.0,https://arctos.database.museum/guid/UAM:Mamm:65056
UAM:Mamm:64929,Sorex cinereus,UAM:Mamm,Mammal,1,1,63.9277777778,-151.4919444444,True,2002.0,2002.0,https://arctos.database.museum/guid/UAM:Mamm:64929
UAM:Mamm:57012,Microtus oeconomus,UAM:Mamm,Mammal,1,1,67.0861111111,-159.7786111111,True,2001.0,2001.0,https://arctos.database.museum/guid/UAM:Mamm:57012
UAM:Mamm:56720,Microtus xanthognathus,UAM:Mamm,Mammal,1,1,67.0897222222,-159.7808333333,True,2001.0,2001.0,https://arctos.database.museum/guid/UAM:Mamm:56720
UAM:Mamm:56716,Myodes rutilus,UAM:Mamm,Mammal,1,1,67.0897222222,-159.7808333333,True,2001.0,2001.0,https://arctos.database.museum/guid/UAM:Mamm:56716
UAM:Mamm:56554,Microtus oeconomus,UAM:Mamm,Mammal,2,1,67.1058333333,-158.2697222222,True,2001.0,2001.0,https://arctos.database.museum/guid/UAM:Mamm:56554
MSB:Mamm:149354,Microtus longicaudus,MSB:Mamm,Mammal,1,1,56.642,-133.7007,True,2005.0,2005.0,https://arctos.database.museum/guid/MSB:Mamm:149354
MSB:Mamm:144641,Tamias sibiricus,MSB:Mamm,Mammal,1,1,64.4673,141.8901,True,2004.0,2004.0,https://arctos.database.museum/guid/MSB:Mamm:144641
UAM:Mamm:57508,Urocitellus parryii,UAM:Mamm,Mammal,11,1,61.0046,-142.7457333333,True,2001.0,2001.0,https://arctos.database.museum/guid/UAM:Mamm:57508
UAM:Mamm:64857,Sorex cinereus,UAM:Mamm,Mammal,1,1,63.9302777778,-151.5,True,2002.0,2002.0,https://arctos.database.museum/guid/UAM:Mamm:64857
MSB:Mamm:144908,Microtus oeconomus,MSB:Mamm,Mammal,1,1,63.8725,145.492,True,2004.0,2004.0,https://arctos.database.museum/guid/MSB:Mamm:144908
MSB:Mamm:149124,Sorex monticolus,MSB:Mamm,Mammal,1,1,58.5284,-134.8271666667,True,2006.0,2006.0,https://arctos.database.museum/guid/MSB:Mamm:149124
UAM:Mamm:65080,Myodes rutilus,UAM:Mamm,Mammal,3,2,63.929166666700006,-151.5027777778,True,2002.0,2002.0,https://arctos.database.museum/guid/UAM:Mamm:65080
MSB:Mamm:149120,Peromyscus keeni,MSB:Mamm,Mammal,1,1,58.5284,-134.8271666667,True,2006.0,2006.0,https://arctos.database.museum/guid/MSB:Mamm:149120
UAM:Mamm:55129,Microtus oeconomus,UAM:Mamm,Mammal,1,1,63.7296361111,-148.9821666667,True,1999.0,1999.0,https://arctos.database.museum/guid/UAM:Mamm:55129
MSB:Mamm:246894,Zapus hudsonius,MSB:Mamm,Mammal,1,1,58.105,-154.5272,True,2004.0,2004.0,https://arctos.database.museum/guid/MSB:Mamm:246894
UAM:Mamm:57507,Urocitellus parryii,UAM:Mamm,Mammal,2,2,61.0046,-142.7457333333,True,2001.0,2001.0,https://arctos.database.museum/guid/UAM:Mamm:57507
MSB:Mamm:148848,Peromyscus keeni,MSB:Mamm,Mammal,1,1,56.6442,-133.7204,True,2005.0,2005.0,https://arctos.database.museum/guid/MSB:Mamm:148848
UAM:Mamm:65341,Sorex hoyi,UAM:Mamm,Mammal,1,1,63.7491666667,-150.3319444444,True,2002.0,2002.0,https://arctos.database.museum/guid/UAM:Mamm:65341
MSB:Host:6917,Alopex,MSB:Host,Host collection,4,4,,,False,1955.0,1955.0,https://arctos.database.museum/guid/MSB:Host:6917
UAM:Mamm:56294,Myodes rutilus,UAM:Mamm,Mammal,1,1,68.1488888889,-158.9880555556,True,2001.0,2001.0,https://arctos.database.museum/guid/UAM:Mamm:56294
UAM:Mamm:65333,Sorex hoyi,UAM:Mamm,Mammal,1,1,63.7491666667,-150.3319444444,True,2002.0,2002.0,https://arctos.database.museum/guid/UAM:Mamm:65333
UAM:Mamm:65330,Sorex tundrensis,UAM:Mamm,Mammal,4,1,63.7486111111,-150.3316666667,True,2002.0,2002.0,https://arctos.database.museum/guid/UAM:Mamm:65330
MSB:Mamm:246895,Zapus hudsonius,MSB:Mamm,Mammal,1,1,58.105,-154.5272,True,2004.0,2004.0,https://arctos.database.museum/guid/MSB:Mamm:246895
MSB:Mamm:144930,Tamias sibiricus,MSB:Mamm,Mammal,1,1,63.8725,145.492,True,2004.0,2004.0,https://arctos.database.museum/guid/MSB:Mamm:144930
UAM:Mamm:93408,Microtus oeconomus,UAM:Mamm,Mammal,1,1,67.01875,-158.4896111111,True,2003.0,2003.0,https://arctos.database.museum/guid/UAM:Mamm:93408
UAM:Mamm:94077,Myodes rutilus,UAM:Mamm,Mammal,2,1,59.52,-150.6402777778,True,2003.0,2003.0,https://arctos.database.museum/guid/UAM:Mamm:94077
MSB:Mamm:144799,Microtus hyperboreus,MSB:Mamm,Mammal,1,1,63.218,145.2656,True,2004.0,2004.0,https://arctos.database.museum/guid/MSB:Mamm:144799
UAM:Mamm:57760,Myodes rutilus,UAM:Mamm,Mammal,1,1,62.06485,-142.0464833333,True,2001.0,2001.0,https://arctos.database.museum/guid/UAM:Mamm:57760
MSB:Mamm:144974,Tamias sibiricus,MSB:Mamm,Mammal,1,1,64.5445,143.0004,True,2004.0,2004.0,https://arctos.database.museum/guid/MSB:Mamm:144974
UAM:Mamm:56704,Myodes rutilus,UAM:Mamm,Mammal,1,1,67.0897222222,-159.7808333333,True,2001.0,2001.0,https://arctos.database.museum/guid/UAM:Mamm:56704
UAM:Mamm:58661,Urocitellus parryii,UAM:Mamm,Mammal,1,1,60.9937833333,-142.02915,True,2001.0,2001.0,https://arctos.database.museum/guid/UAM:Mamm:58661
UAM:Mamm:58659,Urocitellus parryii,UAM:Mamm,Mammal,1,1,60.9937833333,-142.02915,True,2001.0,2001.0,https://arctos.database.museum/guid/UAM:Mamm:58659
MSB:Host:6873,Alopex,MSB:Host,Host collection,2,2,,,False,1955.0,1955.0,https://arctos.database.museum/guid/MSB:Host:6873
UAM:Mamm:58660,Urocitellus parryii,UAM:Mamm,Mammal,1,1,60.9937833333,-142.02915,True,2001.0,2001.0,https://arctos.database.museum/guid/UAM:Mamm:58660
UAM:Mamm:64874,Sorex cinereus,UAM:Mamm,Mammal,1,1,63.9294444444,-151.5,True,2002.0,2002.0,https://arctos.database.museum/guid/UAM:Mamm:64874
UAM:Mamm:65279,Sorex cinereus,UAM:Mamm,Mammal,1,1,63.7558333333,-150.3325,True,2002.0,2002.0,https://arctos.database.museum/guid/UAM:Mamm:65279
UAM:Mamm:65017,Tamiasciurus hudsonicus,UAM:Mamm,Mammal,1,1,63.9302777778,-151.5017222222,True,2002.0,2002.0,https://arctos.database.museum/guid/UAM:Mamm:65017
