parasite_guid,parasite_name,parasite_genus,parasite_species,date,year,host_guid,host_taxon,host_collection,host_group,host_sex,host_age,location_in_host,parasite_life_stage,parasite_sex,individual_count,experimental,parasite_url,host_url,latitude,longitude,mappable
MSB:Para:10071,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1995, season 1, trapnight 2",1995.0,MSB:Mamm:85270,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10071,https://arctos.database.museum/guid/MSB:Mamm:85270,34.288474,-106.904267,True
MSB:Para:10072,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1995, season 1, trapnight 2",1995.0,MSB:Mamm:85136,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10072,https://arctos.database.museum/guid/MSB:Mamm:85136,34.334181,-106.739406,True
MSB:Para:10073,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1995, season 3, trapnight 1",1995.0,MSB:Mamm:85276,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10073,https://arctos.database.museum/guid/MSB:Mamm:85276,34.295043,-106.923831,True
MSB:Para:10074,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1995, season 3, trapnight 1",1995.0,MSB:Mamm:85152,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10074,https://arctos.database.museum/guid/MSB:Mamm:85152,34.331126,-106.732365,True
MSB:Para:10075,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1993, season 1, trapnight 2",1993.0,MSB:Mamm:71111,Dipodomys merriami,MSB:Mamm,Mammal,female,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10075,https://arctos.database.museum/guid/MSB:Mamm:71111,34.288474,-106.904267,True
MSB:Para:10076,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1993, season 2, trapnight 1",1993.0,MSB:Mamm:69824,Dipodomys merriami,MSB:Mamm,Mammal,female,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10076,https://arctos.database.museum/guid/MSB:Mamm:69824,34.295043,-106.923831,True
MSB:Para:10077,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1993, season 2, trapnight 1",1993.0,MSB:Mamm:71619,Dipodomys merriami,MSB:Mamm,Mammal,female,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10077,https://arctos.database.museum/guid/MSB:Mamm:71619,34.295043,-106.923831,True
MSB:Para:10078,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1993, season 2, trapnight 1",1993.0,MSB:Mamm:79331,Dipodomys merriami,MSB:Mamm,Mammal,female,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10078,https://arctos.database.museum/guid/MSB:Mamm:79331,34.331126,-106.732365,True
MSB:Para:10079,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1993, season 2, trapnight 1",1993.0,MSB:Mamm:238532,Dipodomys merriami,MSB:Mamm,Mammal,female,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10079,https://arctos.database.museum/guid/MSB:Mamm:238532,34.288474,-106.904267,True
MSB:Para:10079,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1993, season 2, trapnight 1",1993.0,MSB:Mamm:79558,Dipodomys merriami,MSB:Mamm,Mammal,female,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10079,https://arctos.database.museum/guid/MSB:Mamm:79558,34.288474,-106.904267,True
MSB:Para:1008,Physaloptera rara,Physaloptera,Physaloptera rara,14-Jan-1997,1997.0,MSB:Mamm:142648,,MSB:Mamm,Mammal,,,stomach,,,,,https://arctos.database.museum/guid/MSB:Para:1008,https://arctos.database.museum/guid/MSB:Mamm:142648,33.38946,-104.35764,True
MSB:Para:10080,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1993, season 2, trapnight 2",1993.0,MSB:Mamm:71423,Dipodomys merriami,MSB:Mamm,Mammal,female,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10080,https://arctos.database.museum/guid/MSB:Mamm:71423,34.331126,-106.732365,True
MSB:Para:10081,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1990, season 2, trapnight 3",1990.0,MSB:Mamm:65512,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10081,https://arctos.database.museum/guid/MSB:Mamm:65512,34.288474,-106.904267,True
MSB:Para:10082,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1991, season 1, trapnight 1",1991.0,MSB:Mamm:66422,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10082,https://arctos.database.museum/guid/MSB:Mamm:66422,34.295043,-106.923831,True
MSB:Para:10083,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1991, season 1, trapnight 1",1991.0,MSB:Mamm:67644,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10083,https://arctos.database.museum/guid/MSB:Mamm:67644,34.331126,-106.732365,True
MSB:Para:10084,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1991, season 1, trapnight 1",1991.0,MSB:Mamm:67645,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10084,https://arctos.database.museum/guid/MSB:Mamm:67645,34.331126,-106.732365,True
MSB:Para:10085,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1991, season 1, trapnight 1",1991.0,MSB:Mamm:66426,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10085,https://arctos.database.museum/guid/MSB:Mamm:66426,34.288474,-106.904267,True
MSB:Para:10086,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1991, season 1, trapnight 1",1991.0,MSB:Mamm:67647,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10086,https://arctos.database.museum/guid/MSB:Mamm:67647,34.334181,-106.739406,True
MSB:Para:10087,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1995, season 3, trapnight 1",1995.0,MSB:Mamm:85157,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10087,https://arctos.database.museum/guid/MSB:Mamm:85157,34.331126,-106.732365,True
MSB:Para:10088,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1995, season 3, trapnight 1",1995.0,MSB:Mamm:85279,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10088,https://arctos.database.museum/guid/MSB:Mamm:85279,34.288474,-106.904267,True
MSB:Para:10089,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1995, season 3, trapnight 1",1995.0,MSB:Mamm:79901,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10089,https://arctos.database.museum/guid/MSB:Mamm:79901,34.418171,-107.029218,True
MSB:Para:1009,Physaloptera,Physaloptera,,23-Dec-1996,1996.0,MSB:Mamm:142649,,MSB:Mamm,Mammal,,,abdominal cavity,,,,,https://arctos.database.museum/guid/MSB:Para:1009,https://arctos.database.museum/guid/MSB:Mamm:142649,33.88508,-103.58446,True
MSB:Para:10090,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1995, season 3, trapnight 1",1995.0,MSB:Mamm:85348,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10090,https://arctos.database.museum/guid/MSB:Mamm:85348,34.418171,-107.029218,True
MSB:Para:10091,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1995, season 3, trapnight 1",1995.0,MSB:Mamm:85165,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10091,https://arctos.database.museum/guid/MSB:Mamm:85165,34.334181,-106.739406,True
MSB:Para:10092,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1995, season 3, trapnight 1",1995.0,MSB:Mamm:85172,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10092,https://arctos.database.museum/guid/MSB:Mamm:85172,34.334181,-106.739406,True
MSB:Para:10093,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1993, season 2, trapnight 2",1993.0,MSB:Mamm:71452,Dipodomys merriami,MSB:Mamm,Mammal,female,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10093,https://arctos.database.museum/guid/MSB:Mamm:71452,34.334181,-106.739406,True
MSB:Para:10094,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1993, season 2, trapnight 2",1993.0,MSB:Mamm:79417,Dipodomys merriami,MSB:Mamm,Mammal,female,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10094,https://arctos.database.museum/guid/MSB:Mamm:79417,34.334181,-106.739406,True
MSB:Para:10095,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1993, season 2, trapnight 3",1993.0,MSB:Mamm:79183,Dipodomys merriami,MSB:Mamm,Mammal,female,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10095,https://arctos.database.museum/guid/MSB:Mamm:79183,34.294287,-106.931769,True
MSB:Para:10096,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1993, season 2, trapnight 3",1993.0,MSB:Mamm:69654,Dipodomys merriami,MSB:Mamm,Mammal,female,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10096,https://arctos.database.museum/guid/MSB:Mamm:69654,34.334181,-106.739406,True
MSB:Para:10097,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1994, season 1, trapnight 1",1994.0,MSB:Mamm:69710,Dipodomys merriami,MSB:Mamm,Mammal,female,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10097,https://arctos.database.museum/guid/MSB:Mamm:69710,34.331126,-106.732365,True
MSB:Para:10098,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1994, season 1, trapnight 1",1994.0,MSB:Mamm:79435,Dipodomys merriami,MSB:Mamm,Mammal,female,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10098,https://arctos.database.museum/guid/MSB:Mamm:79435,34.331126,-106.732365,True
MSB:Para:10099,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1991, season 1, trapnight 1",1991.0,MSB:Mamm:67648,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10099,https://arctos.database.museum/guid/MSB:Mamm:67648,34.334181,-106.739406,True
MSB:Para:1010,Toxocara canis,Toxocara,Toxocara canis,23-Dec-1996,1996.0,MSB:Mamm:142649,,MSB:Mamm,Mammal,,,thoracic cavity,,,,,https://arctos.database.museum/guid/MSB:Para:1010,https://arctos.database.museum/guid/MSB:Mamm:142649,33.88508,-103.58446,True
MSB:Para:10100,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1991, season 1, trapnight 1",1991.0,MSB:Mamm:67651,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10100,https://arctos.database.museum/guid/MSB:Mamm:67651,34.334181,-106.739406,True
MSB:Para:10101,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1991, season 1, trapnight 1",1991.0,MSB:Mamm:67649,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10101,https://arctos.database.museum/guid/MSB:Mamm:67649,34.334181,-106.739406,True
MSB:Para:10102,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1991, season 1, trapnight 1",1991.0,MSB:Mamm:67650,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10102,https://arctos.database.museum/guid/MSB:Mamm:67650,34.334181,-106.739406,True
MSB:Para:10103,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1991, season 1, trapnight 2",1991.0,MSB:Mamm:67652,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10103,https://arctos.database.museum/guid/MSB:Mamm:67652,34.331126,-106.732365,True
MSB:Para:10104,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1991, season 1, trapnight 2",1991.0,MSB:Mamm:66431,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10104,https://arctos.database.museum/guid/MSB:Mamm:66431,34.288474,-106.904267,True
MSB:Para:10105,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1995, season 3, trapnight 1",1995.0,MSB:Mamm:85174,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10105,https://arctos.database.museum/guid/MSB:Mamm:85174,34.334181,-106.739406,True
MSB:Para:10106,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1995, season 3, trapnight 2",1995.0,MSB:Mamm:85144,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10106,https://arctos.database.museum/guid/MSB:Mamm:85144,34.331126,-106.732365,True
MSB:Para:10107,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1995, season 3, trapnight 2",1995.0,MSB:Mamm:79878,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10107,https://arctos.database.museum/guid/MSB:Mamm:79878,34.420524,-107.035359,True
MSB:Para:10108,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1995, season 3, trapnight 3",1995.0,MSB:Mamm:85186,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10108,https://arctos.database.museum/guid/MSB:Mamm:85186,34.331126,-106.732365,True
MSB:Para:10109,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1996, season 1, trapnight 1",1996.0,MSB:Mamm:85187,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10109,https://arctos.database.museum/guid/MSB:Mamm:85187,34.331126,-106.732365,True
MSB:Para:1011,Dipylidium caninum,Dipylidium,Dipylidium caninum,06-Mar-1996,1996.0,MSB:Mamm:142652,,MSB:Mamm,Mammal,,,gastrointestinal tract,,,,,https://arctos.database.museum/guid/MSB:Para:1011,https://arctos.database.museum/guid/MSB:Mamm:142652,32.8941666667,-104.2413888889,True
MSB:Para:10110,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1996, season 1, trapnight 1",1996.0,MSB:Mamm:85190,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10110,https://arctos.database.museum/guid/MSB:Mamm:85190,34.331126,-106.732365,True
MSB:Para:10111,Pterygodermatites coloradensis,Pterygodermatites,Pterygodermatites coloradensis,"1995, season 3, trapnight 1",1995.0,MSB:Mamm:260092,Peromyscus leucopus,MSB:Mamm,Mammal,female,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10111,https://arctos.database.museum/guid/MSB:Mamm:260092,34.295043,-106.923831,True
MSB:Para:10112,Pterygodermatites coloradensis,Pterygodermatites,Pterygodermatites coloradensis,"1998, season 3, trapnight 2",1998.0,MSB:Mamm:261224,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10112,https://arctos.database.museum/guid/MSB:Mamm:261224,34.334181,-106.739406,True
MSB:Para:10113,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1994, season 1, trapnight 1",1994.0,MSB:Mamm:81354,Dipodomys merriami,MSB:Mamm,Mammal,female,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10113,https://arctos.database.museum/guid/MSB:Mamm:81354,34.29136,-106.935975,True
MSB:Para:10114,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1994, season 1, trapnight 1",1994.0,MSB:Mamm:69835,Dipodomys merriami,MSB:Mamm,Mammal,female,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10114,https://arctos.database.museum/guid/MSB:Mamm:69835,34.288474,-106.904267,True
MSB:Para:10115,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1994, season 1, trapnight 1",1994.0,MSB:Mamm:69706,Dipodomys merriami,MSB:Mamm,Mammal,female,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10115,https://arctos.database.museum/guid/MSB:Mamm:69706,34.334181,-106.739406,True
MSB:Para:10116,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1994, season 1, trapnight 1",1994.0,MSB:Mamm:69712,Dipodomys merriami,MSB:Mamm,Mammal,female,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10116,https://arctos.database.museum/guid/MSB:Mamm:69712,34.334181,-106.739406,True
MSB:Para:10117,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1994, season 1, trapnight 1",1994.0,MSB:Mamm:79430,Dipodomys merriami,MSB:Mamm,Mammal,female,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10117,https://arctos.database.museum/guid/MSB:Mamm:79430,34.334181,-106.739406,True
MSB:Para:10118,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1994, season 1, trapnight 2",1994.0,MSB:Mamm:69837,Dipodomys merriami,MSB:Mamm,Mammal,female,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10118,https://arctos.database.museum/guid/MSB:Mamm:69837,34.295043,-106.923831,True
MSB:Para:10119,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1991, season 1, trapnight 2",1991.0,MSB:Mamm:67654,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10119,https://arctos.database.museum/guid/MSB:Mamm:67654,34.334181,-106.739406,True
MSB:Para:1012,Toxascaris leonina,Toxascaris,Toxascaris leonina,06-Mar-1996,1996.0,MSB:Mamm:142652,,MSB:Mamm,Mammal,,,intestine,,,,,https://arctos.database.museum/guid/MSB:Para:1012,https://arctos.database.museum/guid/MSB:Mamm:142652,32.8941666667,-104.2413888889,True
MSB:Para:10120,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1991, season 1, trapnight 3",1991.0,MSB:Mamm:66436,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10120,https://arctos.database.museum/guid/MSB:Mamm:66436,34.295043,-106.923831,True
MSB:Para:10121,Pterygodermatites dipodomis,Pterygodermatites,Pterygodermatites dipodomis,"1991, season 1, trapnight 3",1991.0,MSB:Mamm:66437,Dipodomys merriami,MSB:Mamm,Mammal,male,,small intestine,,female,,,https://arctos.database.museum/guid/MSB:Para:10121,https://arctos.database.museum/guid/MSB:Mamm:66437,34.295043,-106.923831,True
