host_guid,host_species,host_genus,part_name,part_id,part_remark,preservation,condition,part_count,parsed_flea_count,parsed_mite_count,parsed_tick_count,parsed_louse_count,parsed_nematode_count,parsed_cestode_count,parsed_trematode_count
KSB:Mamm:1955,Sigmodon hispidus,Sigmodon,nematode,https://arctos.database.museum/guid/KSB:Mamm:1955/PID32960812,3 nematodes found in stomach,ethanol 80%,unknown,1,,,,,3.0,,
KSB:Mamm:1957,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1957/PID32960832,1 mite,ethanol 95%,unknown,1,,1.0,,,,,
KSB:Mamm:1957,Peromyscus leucopus,Peromyscus,cestode,https://arctos.database.museum/guid/KSB:Mamm:1957/PID32960833,cestode found in cyst on liver,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:1959,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1959/PID32960850,1 tick,ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:1960,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1960/PID32960859,1 mite,ethanol 95%,unknown,1,,1.0,,,,,
KSB:Mamm:1961,Peromyscus maniculatus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1961/PID32960868,2 tick,ethanol 95%,unknown,1,,,2.0,,,,
KSB:Mamm:1965,Peromyscus leucopus,Peromyscus,nematode,https://arctos.database.museum/guid/KSB:Mamm:1965/PID32960901,nematode found in caecum,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:1967,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1967/PID32960918,6 mites,ethanol 95%,unknown,1,,6.0,,,,,
KSB:Mamm:1967,Sigmodon hispidus,Sigmodon,nematode,https://arctos.database.museum/guid/KSB:Mamm:1967/PID32960919,"nematodes found in stomach, caecum, and rostrum",ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:1968,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1968/PID32960928,"1 flea, 3 mites, 2 ticks",ethanol 95%,unknown,1,1.0,3.0,2.0,,,,
KSB:Mamm:1970,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1970/PID32960945,5 mites,ethanol 95%,unknown,1,,5.0,,,,,
KSB:Mamm:1971,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1971/PID32960954,1 tick,ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:1972,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1972/PID32960963,"1 mite, 1 tick",ethanol 95%,unknown,1,,1.0,1.0,,,,
KSB:Mamm:1972,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1972/PID32960964,1 botfly,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:1972,Peromyscus leucopus,Peromyscus,nematode,https://arctos.database.museum/guid/KSB:Mamm:1972/PID32960965,sprial nematode found subcutaneous on rostrum,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:1972,Peromyscus leucopus,Peromyscus,trematode,https://arctos.database.museum/guid/KSB:Mamm:1972/PID32960966,trematodes found in body cavity,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:1973,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1973/PID32960975,1 mite,ethanol 95%,unknown,1,,1.0,,,,,
KSB:Mamm:1973,Peromyscus leucopus,Peromyscus,nematode,https://arctos.database.museum/guid/KSB:Mamm:1973/PID32960976,1 nematode found in small intestine; 2 nematodes found in caecum,ethanol 80%,unknown,1,,,,,1.0,,
KSB:Mamm:1974,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1974/PID32960985,"1 mite, 2 ticks",ethanol 95%,unknown,1,,1.0,2.0,,,,
KSB:Mamm:1975,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1975/PID32960994,mite eggs,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:1976,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1976/PID32961003,1 mite,ethanol 95%,unknown,1,,1.0,,,,,
KSB:Mamm:1977,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1977/PID32961012,1 tick,ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:1979,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1979/PID32966044,lice,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:1980,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1980/PID32966053,mite,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:1982,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1982/PID32966070,fleas,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:1983,Microtus ochrogaster,Microtus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1983/PID32966079,flea and mite,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:1984,Reithrodontomys montanus,Reithrodontomys,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1984/PID32966088,"flea, mite, and tick",ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:1985,Microtus ochrogaster,Microtus,cestode,https://arctos.database.museum/guid/KSB:Mamm:1985/PID32966097,1 cestode found in small intestine,ethanol 80%,unknown,1,,,,,,1.0,
KSB:Mamm:1985,Microtus ochrogaster,Microtus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1985/PID32966096,flea and mite,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:1986,Microtus ochrogaster,Microtus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1986/PID32966106,"flea, mite, and tick",ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:1987,Microtus ochrogaster,Microtus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1987/PID32966115,mite and tick,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:1988,Microtus ochrogaster,Microtus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1988/PID32966124,flea and mite,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:1989,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1989/PID32966132,flea and tick,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:1990,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1990/PID32966141,flea and tick,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:1994,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1994/PID32966171,mite,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:1995,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1995/PID32966180,mite,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:1996,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1996/PID32966189,flea,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:1997,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1997/PID32966197,flea and mite,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:1998,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1998/PID32966205,fleas and mite,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2000,Microtus ochrogaster,Microtus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2000/PID32966222,mites,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2001,Microtus ochrogaster,Microtus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2001/PID32966231,flea and mites,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2005,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2005/PID32966265,flea,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2028,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2028/PID33025920,"11 fleas, 1 tick",ethanol 95%,excellent,1,11.0,,1.0,,,,
KSB:Mamm:2136,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2136/PID33168321,1 flea,ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:2137,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2137/PID33168329,2 fleas,ethanol 95%,unknown,1,2.0,,,,,,
KSB:Mamm:2138,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2138/PID33168338,fleas,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2139,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2139/PID33168347,"2 fleas, 1 tick",ethanol 95%,unknown,1,2.0,,1.0,,,,
KSB:Mamm:2140,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2140/PID33168356,"1 flea, 2 ticks",ethanol 95%,unknown,1,1.0,,2.0,,,,
KSB:Mamm:2140,Peromyscus leucopus,Peromyscus,nematode,https://arctos.database.museum/guid/KSB:Mamm:2140/PID33168357,3 nematodes,ethanol 80%,unknown,1,,,,,3.0,,
KSB:Mamm:2140,Peromyscus leucopus,Peromyscus,nematode,https://arctos.database.museum/guid/KSB:Mamm:2140/PID33168358,3 nematodes,ethanol 80%,unknown,1,,,,,3.0,,
KSB:Mamm:2141,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2141/PID33168366,"1 flea, 1 tick",ethanol 95%,unknown,1,1.0,,1.0,,,,
KSB:Mamm:2146,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2146/PID33168438,"mites, ticks | orange mites",ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2147,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2147/PID33168446,2 ticks,ethanol 95%,unknown,1,,,2.0,,,,
KSB:Mamm:2149,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2149/PID33168463,2 fleas,ethanol 95%,unknown,1,2.0,,,,,,
KSB:Mamm:2150,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2150/PID33168472,2 ticks,ethanol 95%,unknown,1,,,2.0,,,,
KSB:Mamm:2157,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2157/PID33168533,1 Tick,ethanol 80%,unknown,1,,,1.0,,,,
KSB:Mamm:2158,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2158/PID33168539,"1 flea, 1 tick",ethanol 80%,unknown,1,1.0,,1.0,,,,
KSB:Mamm:2162,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2162/PID33168560,1 flea,ethanol 80%,unknown,1,1.0,,,,,,
KSB:Mamm:2164,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2164/PID33168571,3 ticks,ethanol 80%,unknown,1,,,3.0,,,,
KSB:Mamm:2165,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2165/PID33168577,1 flea,ethanol 80%,unknown,1,1.0,,,,,,
KSB:Mamm:2166,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2166/PID33168583,1 tick,ethanol 80%,unknown,1,,,1.0,,,,
KSB:Mamm:2168,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2168/PID33168594,1 tick,ethanol 80%,unknown,1,,,1.0,,,,
KSB:Mamm:2169,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2169/PID33168600,1 flea,ethanol 80%,unknown,1,1.0,,,,,,
KSB:Mamm:2170,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2170/PID33168606,1 flea,ethanol 80%,unknown,1,1.0,,,,,,
KSB:Mamm:2171,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2171/PID33168612,"4 flea,1 tick",ethanol 80%,unknown,1,4.0,,1.0,,,,
KSB:Mamm:2172,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2172/PID33168618,1 tick,ethanol 80%,unknown,1,,,1.0,,,,
KSB:Mamm:2173,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2173/PID33168624,5 ticks,ethanol 80%,unknown,1,,,5.0,,,,
KSB:Mamm:2174,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2174/PID33168630,2 ticks,ethanol 80%,unknown,1,,,2.0,,,,
KSB:Mamm:2175,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2175/PID33168637,3 fleas,ethanol 80%,unknown,1,3.0,,,,,,
KSB:Mamm:2176,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2176/PID33168643,1 flea,ethanol 80%,unknown,1,1.0,,,,,,
KSB:Mamm:2177,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2177/PID33168649,1 tick,ethanol 80%,unknown,1,,,1.0,,,,
KSB:Mamm:2179,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2179/PID33168661,3 ticks,ethanol 80%,unknown,1,,,3.0,,,,
KSB:Mamm:2180,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2180/PID33168667,eggs | Mite Eggs?,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2252,Peromyscus maniculatus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2252/PID33170565,1 flea,ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:2253,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:2253/PID33170574,,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2254,Reithrodontomys montanus,Reithrodontomys,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2254/PID33170591,mite,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2256,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2256/PID33170608,mite,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2258,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2258/PID33170625,"flea, lice",ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2259,Reithrodontomys megalotis,Reithrodontomys,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2259/PID33170633,mite,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2260,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2260/PID33170642,flea,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2261,Microtus ochrogaster,Microtus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2261/PID33170650,mite,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2262,Microtus ochrogaster,Microtus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2262/PID33170658,mite,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2262,Microtus ochrogaster,Microtus,cestode,https://arctos.database.museum/guid/KSB:Mamm:2262/PID33170659,3 cestodes found in Small Intestine.,ethanol 95%,unknown,1,,,,,,3.0,
KSB:Mamm:2263,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2263/PID33170667,flea,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2265,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2265/PID33170684,"flea, mite",ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2266,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2266/PID33170692,mite,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2269,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2269/PID33170716,tick,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2281,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2281/PID33171542,botfly | abdomen,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2289,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2289/PID33171584,tick | ear,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2309,Glaucomys volans,Glaucomys,nematode,https://arctos.database.museum/guid/KSB:Mamm:2309/PID33172464,,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2319,Blarina carolinensis,Blarina,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2319/PID33172533,1 tick,ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:2379,Blarina carolinensis,Blarina,endoparasite,https://arctos.database.museum/guid/KSB:Mamm:2379/PID33172992,,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2380,Blarina carolinensis,Blarina,endoparasite,https://arctos.database.museum/guid/KSB:Mamm:2380/PID33172999,,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2381,Blarina carolinensis,Blarina,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2381/PID33173006,4 mites,ethanol 95%,unknown,1,,4.0,,,,,
KSB:Mamm:2382,Blarina carolinensis,Blarina,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2382/PID33173013,2 ticks,ethanol 95%,unknown,1,,,2.0,,,,
KSB:Mamm:2382,Blarina carolinensis,Blarina,endoparasite,https://arctos.database.museum/guid/KSB:Mamm:2382/PID33173014,,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2394,Blarina carolinensis,Blarina,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2394/PID33173087,6 mites,ethanol 95%,unknown,1,,6.0,,,,,
KSB:Mamm:2399,Blarina carolinensis,Blarina,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2399/PID33173122,2 ticks,ethanol 95%,unknown,1,,,2.0,,,,
KSB:Mamm:2430,Blarina carolinensis,Blarina,nematode,https://arctos.database.museum/guid/KSB:Mamm:2430/PID33173321,oportunistic find,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2443,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2443/PID33175168,2 mites,ethanol 95%,unknown,1,,2.0,,,,,
KSB:Mamm:2444,Microtus ochrogaster,Microtus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2444/PID33175174,"1 flea, 1 tick",ethanol 95%,unknown,1,1.0,,1.0,,,,
KSB:Mamm:2445,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2445/PID33175180,3 mites,ethanol 95%,unknown,1,,3.0,,,,,
KSB:Mamm:2446,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2446/PID33175186,many fleas,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2447,Microtus ochrogaster,Microtus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2447/PID33175192,many mites,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2448,Microtus ochrogaster,Microtus,cestode,https://arctos.database.museum/guid/KSB:Mamm:2448/PID33175200,,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2449,Microtus ochrogaster,Microtus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2449/PID33175206,many mites,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2450,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2450/PID33175212,"2 fleas, 1 mite",ethanol 95%,unknown,1,2.0,1.0,,,,,
KSB:Mamm:2451,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2451/PID33175218,2 fleas,ethanol 95%,unknown,1,2.0,,,,,,
KSB:Mamm:2452,Peromyscus leucopus,Peromyscus,nematode,https://arctos.database.museum/guid/KSB:Mamm:2452/PID33175227,,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2454,Reithrodontomys megalotis,Reithrodontomys,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2454/PID33175241,"1 flea, 1 mite",ethanol 95%,unknown,1,1.0,1.0,,,,,
KSB:Mamm:2454,Reithrodontomys megalotis,Reithrodontomys,nematode,https://arctos.database.museum/guid/KSB:Mamm:2454/PID33175242,2 nematodes,ethanol 80%,unknown,1,,,,,2.0,,
KSB:Mamm:2456,Microtus ochrogaster,Microtus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2456/PID33175256,"1 flea, many mites",ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:2456,Microtus ochrogaster,Microtus,cestode,https://arctos.database.museum/guid/KSB:Mamm:2456/PID33175257,,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2457,Blarina hylophaga,Blarina,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2457/PID33175262,3 fleas,ethanol 95%,unknown,1,3.0,,,,,,
KSB:Mamm:2458,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2458/PID33175272,1 flea,ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:2458,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:2458/PID33175273,,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2458,Sigmodon hispidus,Sigmodon,nematode,https://arctos.database.museum/guid/KSB:Mamm:2458/PID33175274,,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2460,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2460/PID33175291,3 fleas,ethanol 95%,unknown,1,3.0,,,,,,
KSB:Mamm:2461,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2461/PID33175300,1 mite,ethanol 95%,unknown,1,,1.0,,,,,
KSB:Mamm:2462,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2462/PID33175305,1 mite,ethanol 95%,unknown,1,,1.0,,,,,
KSB:Mamm:2463,Microtus ochrogaster,Microtus,nematode,https://arctos.database.museum/guid/KSB:Mamm:2463/PID33175315,,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2464,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2464/PID33175324,2 fleas,ethanol 95%,unknown,1,2.0,,,,,,
KSB:Mamm:2466,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2466/PID33175337,1 flea,ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:2467,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2467/PID33175346,3 fleas,ethanol 95%,unknown,1,3.0,,,,,,
KSB:Mamm:2467,Peromyscus leucopus,Peromyscus,endoparasite,https://arctos.database.museum/guid/KSB:Mamm:2467/PID33175347,,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2469,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2469/PID33175359,4 fleas,ethanol 95%,unknown,1,4.0,,,,,,
KSB:Mamm:2470,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2470/PID33175368,12 fleas,ethanol 95%,unknown,1,12.0,,,,,,
KSB:Mamm:2471,Peromyscus maniculatus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2471/PID33175377,"9 fleas, 3 mites",ethanol 95%,unknown,1,9.0,3.0,,,,,
KSB:Mamm:2472,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2472/PID33175386,7 mites,ethanol 95%,unknown,1,,7.0,,,,,
KSB:Mamm:2472,Sigmodon hispidus,Sigmodon,nematode,https://arctos.database.museum/guid/KSB:Mamm:2472/PID33175387,,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2473,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2473/PID33175392,2 fleas,ethanol 95%,unknown,1,2.0,,,,,,
KSB:Mamm:2474,Sigmodon hispidus,Sigmodon,endoparasite,https://arctos.database.museum/guid/KSB:Mamm:2474/PID33175402,"1 nematode, many cestodes",ethanol 80%,unknown,1,,,,,1.0,,
KSB:Mamm:2475,Microtus ochrogaster,Microtus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2475/PID33175407,many mites,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2476,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2476/PID33175413,"4 fleas, 2 mites",ethanol 95%,unknown,1,4.0,2.0,,,,,
KSB:Mamm:2478,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2478/PID33175428,3 fleas,ethanol 95%,unknown,1,3.0,,,,,,
KSB:Mamm:2479,Blarina hylophaga,Blarina,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2479/PID33175437,2 fleas,ethanol 95%,unknown,1,2.0,,,,,,
KSB:Mamm:2479,Blarina hylophaga,Blarina,cestode,https://arctos.database.museum/guid/KSB:Mamm:2479/PID33175438,,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2480,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2480/PID33175445,"4 fleas, 1 mite",ethanol 95%,unknown,1,4.0,1.0,,,,,
KSB:Mamm:2480,Sigmodon hispidus,Sigmodon,nematode,https://arctos.database.museum/guid/KSB:Mamm:2480/PID33175446,,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2481,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2481/PID33175451,1 flea,ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:2482,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2482/PID33175459,"25 fleas, 2 mites",ethanol 95%,unknown,1,25.0,2.0,,,,,
KSB:Mamm:2483,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2483/PID33175468,3 fleas,ethanol 95%,unknown,1,3.0,,,,,,
