guid,species,genus,sex,life_stage,date,locality,latitude,longitude,mappable,parasite_status,detected,not_detected,parasite_parts_present,parasite_summary,flea_count,mite_count,tick_count,louse_count,nematode_count,cestode_count,trematode_count,arctos_url
KSB:Mamm:115,Peromyscus leucopus,Peromyscus,male,adult,3 Jan. 2023,"USA, KS; Riley County; KPBS, Plot 20B-W",39.07453,-96.580085,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:115
KSB:Mamm:116,Peromyscus leucopus,Peromyscus,male,adult,3 Jan 2023,"USA, KS; Riley County; KPBS, Plot 4B-E",39.07466099,-96.59720303,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:116
KSB:Mamm:117,Reithrodontomys megalotis,Reithrodontomys,male,adult,2 June. 2020,"USA, KS; Pawnee County",38.081836,-99.131154,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:117
KSB:Mamm:118,Blarina hylophaga,Blarina,unknown,adult,5 Nov. 2020,"USA, KS; Stafford County",37.86889,-98.9505,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:118
KSB:Mamm:119,Chaetodipus hispidus,Chaetodipus,female,adult,23 Sept. 2020,"USA, KS; Kingman County; Byron Walker Wildlife Area",37.65966,-98.33709,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:119
KSB:Mamm:120,Peromyscus leucopus,Peromyscus,male,adult,5 Jan. 2021,"USA, KS; Ford County",37.73451,-99.56347,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:120
KSB:Mamm:121,Peromyscus leucopus,Peromyscus,female,adult,5 Jan. 2021,"USa, KS; Ford County",37.73451,-99.56347,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:121
KSB:Mamm:122,Sigmodon hispidus,Sigmodon,male,adult,5 Jan 2021,"USA, KS; Ford County",37.73451,-99.56347,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:122
KSB:Mamm:123,Sigmodon hispidus,Sigmodon,female,adult,2. June. 2020,"USA, KS; Pawnee County",38.081836,-99.131154,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:123
KSB:Mamm:124,Peromyscus leucopus,Peromyscus,female,adult,5 Jan. 2021,"USA, KS; Ford County",37.73451,-99.56347,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:124
KSB:Mamm:125,Peromyscus leucopus,Peromyscus,female,adult,6 Jan. 2023,"USA, KS; Ford County",37.73264,-99.56423,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:125
KSB:Mamm:126,Blarina hylophaga,Blarina,female,adult,6 August. 2020,"USA, KS; Wabaunsee County; Bolton Wildlife Area",39.106809,-96.190374,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:126
KSB:Mamm:127,Sigmodon hispidus,Sigmodon,female,adult,18 Nov. 2020,"USA, KS; Barber County",37.43017,-98.69373,True,material present,,,ectoparasite,ectoparasite,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:127
KSB:Mamm:128,Peromyscus leucopus,Peromyscus,female,adult,18 Nov. 2020,"USA, KS; Barber County",37.43017,-98.69373,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:128
KSB:Mamm:129,Reithrodontomys megalotis,Reithrodontomys,female,adult,21 July 2020,"USA, KS; Washington County",39.65315,-96.86291,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:129
KSB:Mamm:130,Blarina hylophaga,Blarina,female,adult,22 July. 2020,"USA, KS; Washington County",39.64879,-96.86558,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:130
KSB:Mamm:131,Sigmodon hispidus,Sigmodon,female,subadult,18 Nov. 2020,"USA, KS; Barber County",37.43017,-98.69373,True,material present,,,ectoparasite,ectoparasite,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:131
KSB:Mamm:132,Peromyscus leucopus,Peromyscus,male,juvenile,17 May 2023,"USA, KS; Miami County; La Cygne WMA",38.39918,-94.65173,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:132
KSB:Mamm:133,Peromyscus leucopus,Peromyscus,female,adult,17 May. 2023,"USA, KS; Miami County; La Cygne WMA",38.3988,-94.65171,True,material present,,,ectoparasite,ectoparasite,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:133
KSB:Mamm:134,Blarina hylophaga,Blarina,female,adult,5 August. 2020,"USA, KS; Wabaunsee County; Bolton Wildlife Area",39.108855,-96.196326,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:134
KSB:Mamm:135,Peromyscus leucopus,Peromyscus,female,adult,18 May 2023,"USA, KS; Miami County; La Cygne WMA",38.39948,-94.65176,True,material present,,,ectoparasite,ectoparasite,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:135
KSB:Mamm:136,Reithrodontomys megalotis,Reithrodontomys,male,adult,18 May 2023,"USA, KS; Miami County; La Cygne WMA",38.40506,-94.65943,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:136
KSB:Mamm:137,Peromyscus leucopus,Peromyscus,male,adult,18 May. 2023,"USA, KS; Miami County; La Cygne WMA",38.40934,-94.65205,True,material present,,,ectoparasite; endoparasite,ectoparasite; endoparasite,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:137
KSB:Mamm:138,Peromyscus leucopus,Peromyscus,male,adult,13 Oct 2020,"USA, KS; Barber County",37.38375,-98.96353,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:138
KSB:Mamm:139,Peromyscus leucopus,Peromyscus,female,adult,18 May. 2023,"USA, KS; Linn County; Marias de Cygnes",38.25348,-94.68842,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:139
KSB:Mamm:140,Peromyscus leucopus,Peromyscus,male,adult,18 May. 2023,"USA, KS; Linn County; Marias des Cygnes WMA, Plot 3-RG2-003",38.25357,-94.68863,True,material present,,,ectoparasite,ectoparasite,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:140
KSB:Mamm:141,Cryptotis parva,Cryptotis,female,adult,8 Oct. 2020,"USA, KS; Barber County",37.17939,-98.46503,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:141
KSB:Mamm:142,Peromyscus leucopus,Peromyscus,female,adult,5 Jan 2021,"USA, KS; Ford County",37.73451,-98.56347,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:142
KSB:Mamm:143,Peromyscus leucopus,Peromyscus,male,adult,3 Jan. 2023,"USA, KS; Riley County; KPBS, Plot 20B-W",39.07309097,-96.57860703,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:143
KSB:Mamm:144,Reithrodontomys megalotis,Reithrodontomys,male,adult,3 Jan. 2023,"USA, KS; Riley County; KPBS, Plot 4F-E",39.07397401,-96.569923,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:144
KSB:Mamm:145,Microtus ochrogaster,Microtus,female,adult,3 Jan. 2023,"USA, KS; Riley County; KPBS, Plot 4B-E",39.07639897,-96.59530596,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:145
KSB:Mamm:146,Peromyscus leucopus,Peromyscus,male,adult,17 May. 2023,"USA, KS; Miami County; La Cygne WMA",38.39797,-94.65153,True,material present,,,ectoparasite,ectoparasite,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:146
KSB:Mamm:147,Reithrodontomys megalotis,Reithrodontomys,female,adult,17 May 2023,"USA, Kansas; Miami County; La Cygne WMA",38.40004,-94.66176,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:147
KSB:Mamm:148,,Peromyscus,female,adult,18 May. 2023,"USA, KS; Miami County; La Cygne WMA",38.40588,-94.65804,True,material present,,,endoparasite,endoparasite,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:148
KSB:Mamm:149,Peromyscus leucopus,Peromyscus,male,adult,18 May. 2023,"USA, KS; Miami County; La Cygne WMA",38.41082,-94.65273,True,material present,,,ectoparasite,ectoparasite,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:149
KSB:Mamm:150,Microtus ochrogaster,Microtus,female,adult,21 June. 2020,"USA, KS; Washington County",39.64879,-96.86558,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:150
KSB:Mamm:151,Peromyscus leucopus,Peromyscus,female,adult,14 June 2023,"USA, KS; Riley County; Fancy Creek State Park",39.44664,-96.73327,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:151
KSB:Mamm:152,Peromyscus maniculatus,Peromyscus,male,,5 Jan. 2021,"USA, KS; Ford County",37.73264,-99.56423,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:152
KSB:Mamm:153,Sigmodon hispidus,Sigmodon,female,adult,2 June. 2020,"USA, KS; Pawnee County",38.081836,-99.131154,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:153
KSB:Mamm:154,Peromyscus leucopus,Peromyscus,female,adult,5 Jan. 2023,"USA, KS; Ford County",37.73264,-99.56423,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:154
KSB:Mamm:155,Peromyscus maniculatus,Peromyscus,male,adult,24 Feb. 2020,"USA, OH; Greene County; Indian Mound",39.73825,-83.82471,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:155
KSB:Mamm:156,Peromyscus leucopus,Peromyscus,female,adult,12 Jan. 2023,"USA, KS; Riley County; KPBS, Plot R20-W",39.07113799,-96.60870998,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:156
KSB:Mamm:157,Sigmodon hispidus,Sigmodon,male,adult,14 May 2020,"USA, TX; Cameron County; Laguna Atascosa",26.22673,-97.351352,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:157
KSB:Mamm:158,Peromyscus leucopus,Peromyscus,male,adult,30 June. 2019,"USA, KS; Shawnee County;Dover Township, Valencia Rd.",38.51164,-95.8776,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:158
KSB:Mamm:159,Mus musculus,Mus,female,adult,4 Nov. 2020,"USA, KS; Stafford County",37.85596,-98.92888,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:159
KSB:Mamm:160,Sorex cinereus,Sorex,female,,,,,,False,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:160
KSB:Mamm:161,Neotoma floridana,Neotoma,male,subadult,,,,,False,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:161
KSB:Mamm:162,Peromyscus maniculatus,Peromyscus,male,adult,23 Feb. 2020,"USA, OH; Greene County; Indian Mound",39.73832,-83.82448,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:162
KSB:Mamm:163,Peromyscus maniculatus,Peromyscus,male,adult,19 Feb. 2020,"USA, OH; Greene County; Indian Mound",39.73906,-83.81663,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:163
KSB:Mamm:164,Peromyscus maniculatus,Peromyscus,male,adult,30 Oct. 2020,"USA, KS; Riley County; KPBS, Hex Plots",39.1027,-96.6107,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:164
KSB:Mamm:165,Reithrodontomys fulvescens,Reithrodontomys,male,adult,30 Oct. 2020,"USA, KS; Riley County; KPBS, CONSME Plot",39.093142,-96.586187,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:165
KSB:Mamm:166,Peromyscus maniculatus,Peromyscus,male,juvenile,16 Oct. 2018,"USA, KS; Pratt County",37.613134,-98.69439,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:166
KSB:Mamm:167,Chaetodipus hispidus,Chaetodipus,female,adult,14 May. 2020,"USA, TX; Cameron County; Laguna Atascosa",26.226693,-97.351397,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:167
KSB:Mamm:168,Reithrodontomys megalotis,Reithrodontomys,female,adult,30 Oct. 2020,"USA, KS; Riley County; KPBS, CONSME Plot",39.090754,-96.581681,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:168
KSB:Mamm:169,Reithrodontomys fulvescens,Reithrodontomys,female,adult,30 Oct. 2020,"USA, KS; Riley County; KPBS, Hex Plots",39.09,-96.58,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:169
KSB:Mamm:170,Peromyscus maniculatus,Peromyscus,female,adult,3 Jan. 2023,"USA, KS; Riley County; KPBS, Plot R1A-W",39.07545903,-96.600087,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:170
KSB:Mamm:171,Peromyscus leucopus,Peromyscus,male,adult,3 Jan. 2023,"USA, KS; Riley County; KPBS, Plot R20A-E",39.06973603,-96.61185502,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:171
KSB:Mamm:172,Blarina hylophaga,Blarina,female,adult,3 Jan. 2023,"USA, KS; Riley County; KPBS, Plot 4F-E",39.07335601,-96.5760959,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:172
KSB:Mamm:173,Peromyscus leucopus,Peromyscus,male,adult,3 Jan. 2023,"USA, Ks; Riley County; KPBS, Plot SuB-W",39.07268998,-96.56767607,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:173
KSB:Mamm:174,Microtus ochrogaster,Microtus,female,adult,3 Jan. 2023,"USA, KS; Riley County; KPBS",39.0935,-96.5861,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:174
KSB:Mamm:175,Onychomys leucogaster,Onychomys,male,adult,18 Nov. 2020,"USA, KS; Barber County",37.43446,-98.69923,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:175
KSB:Mamm:176,Sigmodon hispidus,Sigmodon,female,adult,15 september 2020,"USA, KS; Harper County",37.095042,-98.184492,True,material present,,,ectoparasite,ectoparasite,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:176
KSB:Mamm:177,Peromyscus maniculatus,Peromyscus,male,subadult,29 Oct. 2017,"USA, KS; Pottawatomie County; 3.5km W. Wamego; Burr Oak Cir, Hope Residence",39.19496,-96.40307,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:177
KSB:Mamm:178,Scalopus aquaticus,Scalopus,male,adult,29 May. 2021,"USA, KS; Pottawatomie County; 3.5 km W. Wamego, Burr Oak Cir, Hope Residence",39.19496,-96.40307,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:178
KSB:Mamm:179,Peromyscus maniculatus,Peromyscus,male,adult,3 Jan. 2023,"USA, KS; Riley County; KPBS, Plot SuB-W",39.074749,-96.5685039,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:179
KSB:Mamm:180,Peromyscus maniculatus,Peromyscus,female,adult,3 Jan. 2023,"USA, KS; Riley County; KPBS, Plot SuB-W",39.07500397,-96.56861798,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:180
KSB:Mamm:181,Sigmodon hispidus,Sigmodon,female,adult,15 September.2020,"USA, KS; Harper County",37.122968,-98.178976,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:181
KSB:Mamm:182,Neotoma floridana,Neotoma,female,subadult,28 May. 2019,"USA, KS; Lyon County; The Dump",38.53489,-95.97217,True,material present,,,ectoparasite,ectoparasite,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:182
KSB:Mamm:183,Microtus ochrogaster,Microtus,male,juvenile,30 Oct. 2021,"USA, KS; Riley County; KPBS",39.1033,-96.6106,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:183
KSB:Mamm:184,Peromyscus leucopus,Peromyscus,female,adult,4 July 2019,"USA, KS; Shawnee County; Dover, Valencia Rd",38.5188,-95.88329,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:184
KSB:Mamm:185,Blarina hylophaga,Blarina,female,adult,7 Nov. 2020,"USA, KS; Riley County; KPBS, Hulbert Plot, AD 4 years",39.1035,-96.6106,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:185
KSB:Mamm:186,Peromyscus leucopus,Peromyscus,male,adult,29 Oct. 2022,"USA, KS; Riley County; KPBS, Hulbert Plots",39.103,-96.61,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:186
KSB:Mamm:187,Peromyscus leucopus,Peromyscus,male,adult,12 Jan. 2023,"USA, KS; Riley County; KPBS, Plot 20B-E",39.07442797,-96.5754602,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:187
KSB:Mamm:188,Peromyscus leucopus,Peromyscus,male,adult,3 Jan. 2023,"USA, KS; Riley County; KPBS, Plot R20A-E",39.07918897,-96.56072097,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:188
KSB:Mamm:189,Peromyscus leucopus,Peromyscus,male,adult,12 Jan. 2023,"USA, KS; Riley County; KPBS, Plot 20B-E",39.072854021,-96.57639697,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:189
KSB:Mamm:190,Peromyscus leucopus,Peromyscus,male,adult,12 Jan. 2023,"USA, KS; Riley County; KPBS, Plot R20A-W",39.07212504,-96.60763297,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:190
KSB:Mamm:191,Microtus ochrogaster,Microtus,male,adult,5 January 2021,"USA, KS; Ford County",37.73451,-99.56347,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:191
KSB:Mamm:192,Peromyscus maniculatus,Peromyscus,male,adult,18 Nov. 2020,"USA, KS; Barber County",37.43017,-98.69373,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:192
KSB:Mamm:193,Sigmodon hispidus,Sigmodon,female,adult,3 Jan. 2023,"USA,KS; Riley County; KPBS, Plot SpB-W",39.07501898,-96.5665169,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:193
KSB:Mamm:194,Peromyscus leucopus,Peromyscus,female,adult,29 Oct. 2022,"USA, KS; Riley County; KPBS, Hulbert Plots",39.1034,-96.6106,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:194
KSB:Mamm:195,Peromyscus leucopus,Peromyscus,male,juvenile,29 Oct. 2022,"USa, KS; Riley County; KPBS, Hulbert Plots",39.103,-96.61,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:195
KSB:Mamm:196,Sigmodon hispidus,Sigmodon,female,subadult,3 Jan. 2023,"USA, KS; Riley County; KPBS, Plot R20A-E",39.06871604,-96.60745,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:196
KSB:Mamm:197,Peromyscus leucopus,Peromyscus,female,adult,3 Jan. 2023,"USA, Ks; Riley County; KPBS, Plot R2OA-E",39.06988196,-96.61138798,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:197
KSB:Mamm:198,Peromyscus leucopus,Peromyscus,female,adult,3 Jan. 2023,"USA, KS; Riley County; KPBS, Plot 4F-E",39.07425304,-96.569916,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:198
KSB:Mamm:199,Peromyscus leucopus,Peromyscus,female,adult,3 Jan. 2023,"USA, KS; Riley County; KPBS, Plot 4F-E",39.07414801,-96.57220803,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:199
KSB:Mamm:200,Peromyscus leucopus,Peromyscus,female,adult,3 Jan. 2023,"USA, KS; Riley County; KPBS, Plot R1A-W",39.06973603,-96.61185502,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:200
KSB:Mamm:201,Microtus ochrogaster,Microtus,male,subadult,3 Jan. 2023,"USA, KS; Riley County; KPBS, Plot SuB-W",39.06983502,-96.611521,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:201
KSB:Mamm:202,Peromyscus leucopus,Peromyscus,female,adult,3 Jan. 2023,"USa, KS; Riley County; KPBS, Plot 4B-E",39.07466099,-96.59720303,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:202
KSB:Mamm:203,Microtus ochrogaster,Microtus,male,adult,12 Jan. 2023,"USA, KS; Riley County; KPBS, Plot R1A-E",39.07024498,-96.61352403,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:203
KSB:Mamm:204,Peromyscus leucopus,Peromyscus,female,adult,3 Jan. 2023,"USA, KS; Riley County; KPBS, Plot SuB-W",39.07419696,-96.57558301,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:204
KSB:Mamm:205,Blarina hylophaga,Blarina,female ?,adult,3 Jan. 2023,"USA, KS; Riley County; KPBS, Plot R20A-E",39.07189496,-96.607805,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:205
KSB:Mamm:206,Microtus ochrogaster,Microtus,female,adult,12 Jan. 2023,"USA, KS; Riley County; KPBS, Plot 20B-E",39.07505401,-96.57509199,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:206
KSB:Mamm:207,Peromyscus leucopus,Peromyscus,female,adult,12 Jan. 2023,"USA, KS; Riley County; KPBS, Plot 20B-E",39.07357,-96.5759549,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:207
KSB:Mamm:208,Peromyscus leucopus,Peromyscus,female,adult,12 Jan. 2023,"USA, KS; Riley County; KPBS, Plot R20A-W",39.07151903,-96.60800002,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:208
KSB:Mamm:209,Peromyscus leucopus,Peromyscus,male,subadult,26 Nov. 1949,"1/4 mi. S. DeSota, Johnson Co.,Kansas",38.977722,-94.967907,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:209
KSB:Mamm:210,Reithrodontomys megalotis,Reithrodontomys,female,adult,3 Nov. 1985,"Roderick Alfalfa field; Russell Co., Kansas",38.877833,-98.778962,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:210
KSB:Mamm:211,Microtus pennsylvanicus,Microtus,male,adult,23 Nov. 1972,"1.6 mi SW, East Lansing; Ingham Co., Mi",42.720587,-84.506181,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:211
KSB:Mamm:212,Peromyscus maniculatus,Peromyscus,,adult,"Jan 20, 1951","Grassland Util. Area; Riley Co., Kans",39.317461,-96.828888,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:212
KSB:Mamm:213,Sylvilagus floridanus,Sylvilagus,,adult,11/17/16,"Manhattan, KS",39.183608,-96.571669,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:213
